0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,V,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,S,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,S,S,S,S,S,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,S,S,S,S,S,V,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.06,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,S,S,S,S,S,V,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.05,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,S,V,S,S,V,S,S,S,S,S,S,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,V,S
0.02,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,S,V,S,S,V,S,S,V,S,S,S,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,V,S
0.00,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,V,V,S,S,V,S,S,V,S,S,S,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,V,S
0.01,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,V,V,S,S,V,S,S,V,S,S,S,S,S,S,S,V,V,S,S,S,V,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,V,S
0.01,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,V,V,S,S,V,S,S,V,S,S,S,S,S,S,S,V,V,S,S,S,V,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,V,S
0.05,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,V,V,S,S,V,S,S,V,S,S,S,S,S,S,S,V,V,S,S,S,V,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S,S,V,S,V,S
0.05,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,V,V,S,S,V,S,S,V,S,S,S,S,S,S,S,V,V,S,S,S,V,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S,S,V,S,V,V
0.03,S,S,S,V,V,S,S,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,V,V,S,S,V,S,S,V,S,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S,S,V,S,V,V
0.00,S,S,S,V,V,S,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,S,S,V,V,V,S,S,V,S,S,V,S,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S,S,V,S,V,V
0.00,S,S,S,V,V,S,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,S,S,V,S,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S,S,V,S,V,V
0.01,S,S,S,V,V,S,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,S,S,V,S,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S,S,V,S,V,V
0.00,S,S,S,V,V,S,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,S,S,V,S,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S,S,V,S,V,V
0.02,S,S,S,V,V,S,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,S,S,V,S,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S,S,V,V,V,V
0.03,S,S,S,V,V,S,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,S,S,V,V,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S,S,V,V,V,V
0.01,S,S,S,V,V,S,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,S,S,V,V,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,V,V,V,V
0.09,S,S,V,V,V,S,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,S,S,V,V,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,V,V,V,V
0.01,S,S,V,V,V,V,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,S,S,V,V,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,V,V,V,V
0.00,S,S,V,V,V,V,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,S,S,V,V,S,S,S,V,S,S,V,V,S,S,S,V,V,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,V,V,V,V
0.04,S,S,V,V,V,V,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,S,S,V,V,S,S,S,V,S,S,V,V,S,V,S,V,V,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,V,V,V,V
0.01,S,S,V,V,V,V,V,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,S,V,V,S,V,S,V,V,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,V,V,V,V
0.06,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,S,V,V,S,V,S,V,V,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,V,V,V,V
0.06,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,S,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,S,V,V,S,V,S,V,V,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,V,S,S,V,S,S,S,V,V,V,V
0.01,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,S,V,V,S,V,S,V,V,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,V,S,S,V,S,S,S,V,V,V,V
0.07,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,S,V,V,S,V,S,V,V,S,S,S,S,V,V,S,S,S,V,S,S,S,S,S,V,S,S,V,S,V,V,V,V,S,V,S,S,S,V,S,S,V,S,S,S,V,V,V,V
0.03,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,S,V,V,S,V,S,V,V,S,S,S,S,V,V,V,S,S,V,S,S,S,S,S,V,S,S,V,S,V,V,V,V,S,V,S,S,S,V,S,S,V,S,S,S,V,V,V,V
0.02,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,S,V,V,S,V,I,V,V,S,S,S,S,V,V,V,S,S,V,S,S,S,S,S,V,S,S,V,S,V,V,V,V,S,V,S,S,S,V,S,S,V,S,S,S,V,V,V,V
0.03,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,S,V,V,S,V,D,V,V,S,S,S,S,V,V,V,S,S,V,S,S,S,S,S,V,S,S,V,S,V,V,V,V,S,V,S,S,S,V,S,S,V,S,S,S,V,V,V,V
0.00,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,S,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,V,V,V,S,V,D,V,V,S,S,S,S,V,V,V,S,S,V,S,S,S,S,S,V,S,S,V,S,V,V,V,V,S,V,S,S,S,V,S,S,V,S,S,S,V,V,V,V
0.01,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,V,V,V,S,V,D,V,V,S,S,S,S,V,V,V,S,S,V,S,S,S,S,S,V,S,S,V,S,V,V,V,V,S,V,S,S,S,V,S,S,V,S,S,S,V,V,V,V
0.01,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,V,V,V,S,V,D,V,V,S,S,S,S,V,V,V,S,S,V,S,S,S,S,S,V,S,S,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.03,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,V,V,V,S,V,D,V,V,S,S,S,S,V,V,V,S,S,V,S,S,S,S,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.00,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,S,S,V,S,S,S,S,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.01,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,S,S,S,V,S,V,S,S,V,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,S,S,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.02,S,S,V,V,V,V,V,S,S,V,S,S,V,S,S,V,V,V,S,S,V,S,V,S,S,V,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,S,S,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.04,S,S,V,V,V,V,V,S,S,V,S,V,V,S,S,V,V,V,S,S,V,S,V,S,S,V,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,S,S,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.08,S,S,V,V,V,V,V,S,S,V,S,V,V,S,S,V,V,V,S,S,V,S,V,S,S,V,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,S,S,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.00,S,S,V,V,V,V,V,S,S,V,S,V,V,S,S,V,V,V,S,S,V,S,V,V,S,V,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,S,S,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.07,S,S,V,V,V,V,V,S,S,V,S,V,V,S,S,V,V,V,S,S,V,S,V,V,S,V,V,V,V,V,V,S,V,V,S,V,V,S,V,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,S,S,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.07,S,S,V,V,V,V,V,S,S,V,S,V,V,S,S,V,V,V,V,S,V,S,V,V,S,V,V,V,V,V,V,S,V,V,S,V,V,S,V,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,S,S,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.05,S,S,V,V,V,V,V,S,S,V,S,V,V,S,S,V,V,V,V,S,V,S,V,V,S,V,V,V,V,V,V,S,V,V,S,V,V,S,V,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,V,S,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,S,V,S,S,S,V,V,V,V
0.03,S,S,V,V,V,V,V,S,S,V,S,V,V,S,S,V,V,V,V,S,V,S,V,V,S,V,V,V,V,V,V,S,V,V,S,V,V,S,V,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,V,S,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,V,S,V,S,S,S,V,V,V,V
0.09,S,S,V,V,V,V,V,S,S,V,S,V,V,S,V,V,V,V,V,S,V,S,V,V,S,V,V,V,V,V,V,S,V,V,S,V,V,S,V,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,V,S,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,V,S,V,S,S,S,V,V,V,V
0.01,S,S,V,V,V,V,V,S,S,V,S,V,V,S,V,V,V,V,V,S,V,S,V,V,S,V,V,V,V,V,V,S,V,V,S,V,V,S,V,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,V,V,V,S,S,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,V,S,V,S,S,S,V,V,V,V
0.02,S,S,V,V,V,V,V,S,S,V,S,V,V,S,V,V,V,V,V,S,V,S,V,V,S,V,V,V,V,V,V,S,V,V,S,V,V,S,V,S,V,S,V,V,V,S,V,D,V,V,V,S,S,S,V,V,V,V,V,V,S,V,S,V,S,V,S,V,V,S,V,V,V,V,S,V,V,S,S,V,V,S,V,S,S,S,V,V,V,V
